3539;"Meadows Regional Medical Center";"1 Meadows Pkwy";"Vidalia";"GA"
3540;"Warm Springs Medical Center";"5995 Spring St";"Warm Springs";"GA"
3543;"Irwin County Hospital";"710 N Irwin Ave";"Ocilla";"GA"
3544;"Brooks County Hospital";"903 N Court St";"Quitman";"GA"
3545;"Colquitt Regional Medical Center";"3131 S Main St";"Moultrie";"GA"
3546;"Bacon County Hospital";"302 S Wayne St";"Alma";"GA"
3547;"Pioneer Community Hospital of Early";"11740 Columbia St";"Blakely";"GA"
3548;"Mitchell County Hospital";"90 E Stephens St";"Camilla";"GA"
3551;"East Liverpool City Hospital";"425 W 5th St";"East Liverpool";"OH"
3552;"Mansfield Hospital";"335 Glessner Ave";"Mansfield";"OH"
3553;"Aultman Orrville Hospital";"832 S Main St";"Orrville";"OH"
3556;"Shelby Hospital";"199 W Main St";"Shelby";"OH"
3559;"Trinity Medical Center East";"380 Summit Ave";"Steubenville";"OH"
3562;"Trinity Medical Center West";"4000 Johnson Rd";"Steubenville";"OH"
3563;"Alpena General Hospital";"1501 W Chisholm St";"Alpena";"MI"
3564;"Mercy Hospital Cadillac";"400 Hobart St";"Cadillac";"MI"
3565;"Charlevoix Area Hospital";"14700 Lake Shore Dr";"Charlevoix";"MI"
3567;"St Francis Hospital";"3401 Ludington St";"Escanaba";"MI"
3568;"Paul Oliver Memorial Hospital";"224 Park Ave";"Frankfort";"MI"
3569;"Otsego Memorial Hosp DBA Otsego Er Phys";"825 N Center Ave";"Gaylord";"MI"
3570;"Mercy Hospital Grayling";"1100 E Michigan Ave";"Grayling";"MI"
3571;"Portage Health Hospital";"500 Campus Dr";"Hancock";"MI"
3572;"Dickinson County Memorial  Hospital";"1721 S Stephenson Ave";"Iron Mountain";"MI"
3573;"Aspirus Grand View";"10561 North Grand Vw Ln";"Ironwood";"MI"
3575;"Kalkaska Memorial Hospital";"419 S Coral St";"Kalkaska";"MI"
3576;"Baraga County Memorial Hospital";"18341 US Highway 41";"Lanse";"MI"
3577;"Aspirus Keweenaw Hospital";"205 Osceola St";"Laurium";"MI"
3578;"Schoolcraft Memorial Hospital";"500 Main St";"Manistique";"MI"
3579;"West Shore Medical Ctr Hospital Main";"1465 E Parkdale Ave";"Manistee";"MI"
3580;"Marquette General Hospital";"580 W College Ave";"Marquette";"MI"
3581;"Munising Memorial Hosp";"1500 Sand Pt Rd";"Munising";"MI"
3582;"Helen Newberry Joy Hospital";"502 W Harrie St";"Newberry";"MI"
3584;"Aspirius Ontonagon Hospital";"601 S 7th St";"Ontonagon";"MI"
3585;"McLaren Northern Michigan";"416 Connable Ave";"Petoskey";"MI"
3586;"Mackinac Straits Hospital and Health Center";"1140 N State St";"Saint Ignace";"MI"
3587;"Chippewa County War Memorial Hospital";"500 Osborn Blvd";"Sault Sainte Marie";"MI"
3588;"Northstar Health System";"1400 W Ice Lake Rd";"Iron River";"MI"
3589;"Tawas St Joseph Hospital";"200 Hemlock";"Tawas City";"MI"
3590;"Munson Medical Center";"1105 6th St";"Traverse City";"MI"
3591;"West Branch Regional Medical C";"2463 S";"West Branch";"MI"
3593;"Bradford Regional Medical Center";"116 Interstate Pkwy";"Bradford";"PA"
3594;"Clearfield Hospital";"809 Turnpike Ave";"Clearfield";"PA"
3595;"Charles Cole Memorial Hospital";"1001 E 2nd St";"Coudersport";"PA"
3596;"Geisinger Medical Center";"100 N Academy Ave";"Danville";"PA"
3597;"University of Pittsburgh Medical Center Bedford Memorial";"10455 Lincoln Hwy";"Everett";"PA"
3598;"J.C. Blair Memorial Hospital";"1225 Warm Springs Ave";"Huntingdon";"PA"
3599;"Kane Community Hospital";"4372 Route 6";"Kane";"PA"
3600;"Evangelical Community Hospital";"1 Hospital Dr";"Lewisburg";"PA"
3601;"Lewistown Hospital";"400 Highland Ave";"Lewistown";"PA"
3602;"Meadville Medical Center";"751 Liberty St";"Meadville";"PA"
3604;"Elk Regional Health Center";"763 Johnsonburg Rd";"Saint Marys";"PA"
3605;"Warren General Hospital";"2 Crescent Park";"Warren";"PA"
3606;"Soldiers And Sailors Memorial Hospital";"32-36 Central Ave";"Wellsboro";"PA"
3607;"University of Pittsburgh Medical Center Northwest";"100 Fairfield Dr";"Seneca";"PA"
3657;"Fletcher Allen Health Care - Medical Center Campus";"111 Colchester Ave";"Burlington";"VT"
3658;"Porter Medical Center";"115 Porter Dr";"Middlebury";"VT"
3659;"North Country Hospital";"189 Prouty Dr";"Newport";"VT"
3660;"Gifford Medical Center";"44 S Main St";"Randolph";"VT"
3662;"Northeastern Vermont Regional Hospital";"1315 Hospital Dr";"Saint Johnsbury";"VT"
3663;"Mount Ascutney Hospital and Health Center";"289 County Rd";"Windsor";"VT"
3664;"Copley Hospital";"528 Washington Hwy";"Morrisville";"VT"
3665;"Mariners Hospital";"91500 Overseas Hwy";"Tavernier";"FL"
3666;"Lower Keys Medical Center";"5900 College Rd";"Key West";"FL"
3667;"Columbus Regional Hospital";"2400 17th St";"Columbus";"IN"
3669;"Memorial Hospital And Health Care Center";"800 W 9th St";"Jasper";"IN"
3670;"Indiana University Health Paoli Hospital";"642 W Hospital Rd";"Paoli";"IN"
3671;"Jasper County Hospital";"1104 E Grace St";"Rensselaer";"IN"
3672;"Reid Hospital";"1100 Reid Pkwy";"Richmond";"IN"
3673;"Perry County Memorial Hospital";"1 Hospital Rd";"Tell City";"IN"
3674;"Daviess Community Hospital";"1314 E Walnut St";"Washington";"IN"
3675;"Schneck Medical Center";"411 W Tipton St";"Seymour";"IN"
3676;"Mission Hospitals - Saint Joseph Campus";"428 Biltmore Ave";"Asheville";"NC"
3677;"Blowing Rock Hospital";"418 Chestnut Dr";"Blowing Rock";"NC"
3678;"Watauga Medical Center";"336 Deerfield Rd";"Boone";"NC"
3679;"Pardee Hospital";"800 N Justice St";"Hendersonville";"NC"
3680;"Catawba Valley Medical Center";"810 Fairgrove Church Rd";"Hickory";"NC"
3681;"Frye Regional Medical Center";"420 N Center St";"Hickory";"NC"
3682;"Ashe Memorial Hospital";"200 Hospital Ave";"Jefferson";"NC"
3683;"Caldwell Memorial Hospital";"321 Mulberry St SW";"Lenoir";"NC"
3684;"The McDowell Hospital";"430 Rankin Dr";"Marion";"NC"
3685;"Alleghany Memorial Hospital";"233 Doctors St";"Sparta";"NC"
3686;"Blue Ridge Regional Hospital";"125 Hospital Dr";"Spruce Pine";"NC"
3687;"Saint Luke's Hospital";"101 Hospital Dr";"Columbus";"NC"
3688;"Scotland Memorial Hospital";"500 Lauchwood Dr";"Laurinburg";"NC"
3689;"Carteret General Hospital";"3500 Arendell St";"Morehead City";"NC"
3690;"Halifax Regional Medical Center";"250 Smith Church Rd";"Roanoke Rapids";"NC"
3691;"Brunswick Novant Medical Center";"240 Hospital Dr NE";"Bolivia";"NC"
3692;"Dosher Memorial Hospital";"924 N Howe St";"Southport";"NC"
3693;"Grand Strand Regional Medical Center";"809 82nd Pkwy";"Myrtle Beach";"SC"
3694;"Keefe Memorial Hospital";"602 North 6th St W";"Cheyenne Wells";"CO"
3695;"Wray Community District Hospital";"1017 W 7th St";"Wray";"CO"
3696;"Haxtun Hospital";"235 W Fletcher St";"Haxtun";"CO"
3697;"Colorado Plains Medical Center";"1000 Lincoln St";"Fort Morgan";"CO"
3698;"Grand River Hospital and Medical Center";"501 Airport Rd";"Rifle";"CO"
3699;"Rio Grande Hospital";"310 County Road 14";"Del Norte";"CO"
3700;"San Luis Valley Regional Medical Center";"106 Blanca Ave";"Alamosa";"CO"
3701;"Aspen Valley Hospital";"401 Castle Creek Rd";"Aspen";"CO"
3702;"East Morgan County Hospital";"2400 Edison St";"Brush";"CO"
3703;"Kit Carson County Memorial Hospital";"286 16th St";"Burlington";"CO"
3704;"Southwest Memorial Hospital";"1311 N Mildred Rd";"Cortez";"CO"
3705;"The Memorial Hospital";"750 Hospital Loop";"Craig";"CO"
3706;"Delta County Memorial Hospital";"1501 E 3rd St";"Delta";"CO"
3708;"Valley View Hospital";"1906 Blake Ave";"Glenwood Springs";"CO"
3709;"Gunnison Valley Hospital";"711 N Taylor St";"Gunnison";"CO"
3710;"Melissa Memorial Hospital";"1001 E Johnson St";"Holyoke";"CO"
3711;"Sedgwick County Health Center";"900 Cedar St";"Julesburg";"CO"
3712;"Conejos County Hospital";"19021 United States Highway";"LA Jara";"CO"
3713;"Arkansas Valley Regional Medical Center";"1100 Carson Ave";"LA Junta";"CO"
3714;"Prowers Medical Center";"401 Kendall Dr";"Lamar";"CO"
3715;"Saint Vincent Hospital";"822 W 4th St";"Leadville";"CO"
3716;"Pioneers Medical Center";"345 Cleveland St";"Meeker";"CO"
3717;"Montrose Memorial Hospital";"800 S 3rd St";"Montrose";"CO"
3718;"Rangely District Hospital";"225 Eagle Crest St";"Rangely";"CO"
3719;"Heart of the Rockies Regional Medical Center";"1000 Rush Dr";"Salida";"CO"
3720;"Southeast Colorado Hospital District";"373 E 10th Ave";"Springfield";"CO"
3721;"Yampa Valley Medical Center";"1024 Central Park Dr";"Steamboat Springs";"CO"
3722;"Sterling Regional Medcenter";"615 Fairhurst St";"Sterling";"CO"
3723;"Mount San Rafael Hospital";"410 Benedicta Ave";"Trinidad";"CO"
3724;"Vail Valley Medical Center";"181 W Meadow Dr";"Vail";"CO"
3725;"Spanish Peaks Regional Health Center";"23500 United States Highway";"Walsenburg";"CO"
3726;"Yuma District Hospital";"1000 W 8th Ave";"Yuma";"CO"
3727;"Weisbrod Memorial Hospital";"1208 Luther St";"Eads";"CO"
3728;"Middle Park Medical Center- Kremmling Campus";"214 S Fourth St";"Kremmling";"CO"
3729;"Animas Surgical Hospital";"575 Rivergate";"Durango";"CO"
3730;"Lincoln Community Hospital";"111 Sixth St";"Hugo";"CO"
3732;"Harrison County Hospital";"1141 Hospital Dr NW";"Corydon";"IN"
3733;"Clark Memorial Hospital";"1220 Missouri Ave";"Jeffersonville";"IN"
3734;"Floyd Memorial Hospital and Health Services";"1850 State St";"New Albany";"IN"
3735;"Saint Vincent Salem Hospital";"911 N Shelby St";"Salem";"IN"
3736;"Scott Memorial Hospital";"1451 N Gardner St";"Scottsburg";"IN"
3737;"Saint Catherine Regional Hospital";"2200 Market St";"Charlestown";"IN"
3738;"Franciscan Saint Margaret Health - Hammond Campus";"5454 Hohman Ave";"Hammond";"IN"
3739;"Porter Portage Hospital";"3630 Willowcreek Rd";"Portage";"IN"
3742;"Franciscan Saint Anthony Medical Center";"1201 S Main St";"Crown Point";"IN"
3743;"Franciscan Saint Margaret Health - Dyer Campus";"24 Joliet St";"Dyer";"IN"
3744;"Saint Catherine Hospital";"4321 Fir St";"East Chicago";"IN"
3745;"Methodist Hospitals - Northlake Campus";"600 Grant St";"Gary";"IN"
3746;"Community Hospital";"901 MacArthur Blvd";"Munster";"IN"
3747;"Porter Regional Hospital";"85 E US Highway 6";"Valparaiso";"IN"
3748;"Saint Mary Medical Center";"1500 S Lake Park Ave";"Hobart";"IN"
3749;"Methodist Hospitals - Southlake Campus";"8701 Broadway";"Merrillville";"IN"
3750;"Franciscan Physicians Hospital";"701 Superior Ave";"Munster";"IN"
3751;"Dearborn County Hospital";"600 Wilson Creek Rd";"Lawrenceburg";"IN"
3752;"Menorah Medical Center";"5721 W 119th St";"Overland Park";"KS"
3753;"Children's Mercy South";"5808 W 110th St";"Overland Park";"KS"
3754;"Saint Luke's South";"12300 Metcalf Ave";"Overland Park";"KS"
3756;"Providence Medical Center";"8929 Parallel Pkwy";"Kansas City";"KS"
3757;"The University of Kansas Hospital";"3901 Rainbow Blvd";"Kansas City";"KS"
3761;"Olathe Medical Center";"20333 W 151st St";"Olathe";"KS"
3762;"Overland Park Regional Medical Center";"10500 Quivira Rd";"Overland Park";"KS"
3765;"Kansas City Orthopaedic Institute";"3651 College Blvd";"Leawood";"KS"
3766;"Saint Anthony's Hospital";"1 Saint Anthonys Way";"Alton";"IL"
3767;"Alton Memorial Hospital";"1 Memorial Dr";"Alton";"IL"
3769;"Memorial Hospital";"4500 Memorial Dr";"Belleville";"IL"
3770;"Saint Elizabeth's Hospital";"211 S 3rd St";"Belleville";"IL"
3771;"Saint Joseph's Hospital Breese";"9515 Holy Cross Ln";"Breese";"IL"
3772;"Touchette Regional Hospital";"5900 Bond Ave";"Centreville";"IL"
3773;"Gateway Regional Medical Center";"2100 Madison Ave";"Granite City";"IL"
3774;"Saint Joseph's Hospital";"1515 Main St";"Highland";"IL"
3775;"Anderson Hospital";"6800 State Route 162";"Maryville";"IL"
3776;"Red Bud Regional Hospital";"325 Spring St";"Red Bud";"IL"
3777;"Sparta Community Hospital";"818 E Broadway St";"Sparta";"IL"
3785;"Elmhurst Memorial Hospital";"155 E Brush Hill Rd";"Elmhurst";"IL"
3795;"Centegra Hospital - Woodstock";"3701 Doty Rd";"Woodstock";"IL"
3803;"The Medical Center at Elizabeth Place";"1 Elizabeth Pl";"Dayton";"OH"
3809;"East Alabama Medical Center";"2000 Pepperell Pkwy";"Opelika";"AL"
3820;"Blythedale Children's Hospital";"95 Bradhurst Ave";"Valhalla";"NY"
3822;"Jackson Healthcare Center";"1013 S Wells St";"Edna";"TX"
3827;"Children's Specialized Hospital Mountainside";"150 New Providence Rd";"Mountainside";"NJ"
3830;"Brazosport Regional Health System";"100 Medical Dr";"Lake Jackson";"TX"
3833;"The University of Texas M. D. Anderson Cancer Center";"1515 Holcombe Blvd";"Houston";"TX"
3840;"Novant Presbyterian Orthopaedic Hospital";"1901 Randolph Rd";"Charlotte";"NC"
3841;"Christus Jasper Memorial Hospital";"1275 Marvin Hancock Dr";"Jasper";"TX"
3850;"Tyler County Hospital";"1100 W Bluff St";"Woodville";"TX"
3886;"Ochsner Medical Center - North Shore";"100 Medical Center Dr";"Slidell";"LA"
3887;"Physicians Medical Center";"218 Corporate Dr";"Houma";"LA"
3888;"Saint Tammany Parish Hospital";"1202 S Tyler St";"Covington";"LA"
3889;"Lady of the Sea Hospital";"200 W 134th Pl";"Cut Off";"LA"
3890;"Riverside Medical Center";"1900 Main St";"Franklinton";"LA"
3891;"Terrebonne General Medical Center";"8166 Main St";"Houma";"LA"
3892;"River Parishes Hospital";"500 rue de Sante";"LA Place";"LA"
3893;"Saint Charles Parish Hospital";"1057 Paul Maillard Rd";"Luling";"LA"
3894;"West Jefferson Medical Center";"1101 Medical Center Blvd";"Marrero";"LA"
3895;"Children's Hospital";"200 Henry Clay Ave";"New Orleans";"LA"
3898;"Ochsner Medical Center - New Orleans";"1514 Jefferson Hwy";"New Orleans";"LA"
3899;"Ochsner Baptist Medical Center";"2700 Napoleon Ave";"New Orleans";"LA"
3900;"Touro Infirmary";"1401 Foucher St";"New Orleans";"LA"
3906;"Tulane Medical Center";"1415 Tulane Ave";"New Orleans";"LA"
3907;"Ochsner Saint Anne General Hospital";"106 Cypress St";"Raceland";"LA"
3908;"Slidell Memorial Hospital";"1001 Gause Blvd";"Slidell";"LA"
3909;"Thibodaux Regional Medical Center";"602 N Acadia Rd";"Thibodaux";"LA"
3910;"Ochsner Medical Center - Kenner";"180 W Esplanade Ave";"Kenner";"LA"
3911;"East Jefferson General Hospital";"4200 Houma Blvd";"Metairie";"LA"
3912;"Ochsner Medical Center - West Bank";"2500 Belle Chasse Hwy";"Terrytown";"LA"
3913;"Louisiana Medical Center and Heart Hospital";"64030 Highway 434";"Lacombe";"LA"
3914;"Oakland Regional Hospital";"22401 Foster Winter Dr";"Southfield";"MI"
3916;"West Medical Center";"36000 Euclid Ave";"Willoughby";"OH"
3918;"Akron General Medical Center";"400 Wabash Ave";"Akron";"OH"
3919;"Mercy Medical Center";"1320 Mercy Dr NW";"Canton";"OH"
3920;"Saint Elizabeth Boardman Health Center";"8401 Market St";"Boardman";"OH"
3921;"Saint Rita's Medical Center";"730 W Market St";"Lima";"OH"
3922;"Summa Akron City Hospital";"525 E Market St";"Akron";"OH"
3923;"Akron Children's Hospital";"1 Perkins Sq";"Akron";"OH"
3924;"Alliance Community Hospital";"200 E State St";"Alliance";"OH"
3925;"Samaritan Hospital";"1025 Center St";"Ashland";"OH"
3926;"Ashtabula County Medical Center";"2420 Lake Ave";"Ashtabula";"OH"
3927;"Summa Barberton Hospital";"155 5th St NE";"Barberton";"OH"
3928;"University Hospitals Bedford Medical Center";"44 Blaine Ave";"Bedford";"OH"
3929;"Southwest General Health Center";"18697 Bagley Rd";"Middleburg Heights";"OH"
3930;"University Hospitals Geauga Medical Center";"13207 Ravenna Rd";"Chardon";"OH"
3931;"The Cleveland Clinic";"9500 Euclid Ave";"Cleveland";"OH"
3932;"Euclid Hospital";"18901 Lake Shore Blvd";"Euclid";"OH"
3933;"Fairview Hospital";"18101 Lorain Ave";"Cleveland";"OH"
3935;"Lutheran Hospital";"1730 W 25th St";"Cleveland";"OH"
3936;"Parma Community General Hospital";"7007 Powers Blvd";"Parma";"OH"
3937;"Saint Vincent Charity Medical Center";"2351 E 22nd St";"Cleveland";"OH"
3938;"University Hospitals Case Medical Center";"11100 Euclid Ave";"Cleveland";"OH"
3939;"Hillcrest Hospital";"6780 Mayfield Rd";"Mayfield Heights";"OH"
3941;"University Hospitals Conneaut Medical Center";"158 W Main Rd";"Conneaut";"OH"
3943;"Trinity Hospital Twin City";"819 N 1st St";"Dennison";"OH"
3944;"Union Hospital";"659 Boulevard St";"Dover";"OH"
3945;"Emh Elyria Medical Center";"630 E River St";"Elyria";"OH"
3946;"Marymount Hospital";"12300 McCracken Rd";"Garfield Heights";"OH"
3947;"University Hospitals Geneva Medical Center";"870 W Main St";"Geneva";"OH"
3948;"Lakewood Hospital";"14519 Detroit Ave";"Lakewood";"OH"
3949;"Lodi Community Hospital";"225 Elyria St";"Lodi";"OH"
3950;"Mercy Regional Medical Center";"3700 Kolbe Rd";"Lorain";"OH"
3952;"Affinity Medical Center";"875 8th St NE";"Massillon";"OH"
3953;"Medina Hospital";"1000 E Washington St";"Medina";"OH"
3954;"Pomerene Hospital";"981 Wooster Rd";"Millersburg";"OH"
3955;"Mercy Allen Hospital";"200 W Lorain St";"Oberlin";"OH"
3957;"Robinson Memorial Hospital";"6847 N Chestnut St";"Ravenna";"OH"
3958;"Salem Community Hospital";"1995 E State St";"Salem";"OH"
3959;"Summa Wadsworth-Rittman Hospital";"195 Wadsworth Rd";"Wadsworth";"OH"
3960;"Saint Joseph Health Center";"667 Eastland Ave SE";"Warren";"OH"
3961;"Trumbull Memorial Hospital";"1350 E Market St";"Warren";"OH"
3962;"Wooster Community Hospital";"1761 Beall Ave";"Wooster";"OH"
3963;"Ranken Jordan";"11365 Dorsett Rd";"Maryland Heights";"MO"
3977;"Northside Medical Center";"500 Gypsy Ln";"Youngstown";"OH"
3978;"Amherst Hospital";"254 Cleveland Ave";"Amherst";"OH"
3979;"Saint John Medical Center";"29000 Ctr Rdg Rd";"Westlake";"OH"
3980;"University Hospitals Richmond Medical Center";"27100 Chardon Rd";"Richmond Heights";"OH"
3981;"Summa Western Reserve Hospital";"1900 23rd St";"Cuyahoga Falls";"OH"
3983;"Metrohealth Medical Center";"2500 Metrohealth Dr";"Cleveland";"OH"
3994;"Hill Regional Hospital";"101 Circle Dr";"Hillsboro";"TX"
3998;"Bowie Memorial Hospital";"705 E Greenwood Ave";"Bowie";"TX"
4002;"University of Texas Southwestern Medical Center - Zale Lipshy";"5151 Harry Hines Blvd";"Dallas";"TX"
4018;"Allegiance Specialty Hospital of Kilgore";"1612 S Henderson Blvd";"Kilgore";"TX"
4024;"Longview Regional Medical Center";"2901 N 4th St";"Longview";"TX"
4025;"Good Shepherd Medical Center - Marshall";"811 S Washington Ave";"Marshall";"TX"
4026;"Titus Regional Medical Center";"2001 N Jefferson Ave";"Mount Pleasant";"TX"
4027;"East Texas Medical Center Mount Vernon";"500 Texas Highway 37 S";"Mount Vernon";"TX"
4028;"Nocona General Hospital";"100 Park Rd";"Nocona";"TX"
4030;"East Texas Medical Center Pittsburg";"2701 US Highway 271 N";"Pittsburg";"TX"
4031;"East Texas Medical Center Quitman";"117 N Winnsboro St";"Quitman";"TX"
4034;"The University of Texas Health Center at Tyler";"11937 US Highway 271";"Tyler";"TX"
4035;"Higgins General Hospital";"200 Allen Memorial Dr";"Bremen";"GA"
4036;"Mother Frances Hospital";"800 E Dawson St";"Tyler";"TX"
4040;"Mother Frances Hospital - Winnsboro";"719 W Coke Rd";"Winnsboro";"TX"
4042;"Medical Center of McKinney";"4500 Medical Center Dr";"Mckinney";"TX"
4043;"Texas Health Presbyterian Hospital-Wnj";"500 N Highland Ave";"Sherman";"TX"
4044;"Texas Health Presbyterian Hospital Plano";"6200 W Parker Rd";"Plano";"TX"
4045;"Harris Methodist Hospital Southlake";"1545 E Southlake Blvd";"Southlake";"TX"
4047;"Mother Frances Hospital - Jacksonville";"2026 S Jackson St";"Jacksonville";"TX"
4061;"Oconee Regional Medical Center";"821 N Cobb St";"Milledgeville";"GA"
4062;"Tufts Medical Center";"800 Washington St";"Boston";"MA"
4063;"Saint Elizabeth's Medical Center";"736 Cambridge St";"Brighton";"MA"
4064;"Jasper Memorial Hospital";"898 College St";"Monticello";"GA"
4068;"Tanner Medical Center Villa Rica";"601 Dallas Hwy";"Villa Rica";"GA"
4076;"Dodge County Hospital";"901 Griffin Ave";"Eastman";"GA"
4083;"Chesapeake Regional Medical Center";"736 Battlefield Blvd N";"Chesapeake";"VA"
4084;"Sentara Careplex Hospital";"3000 Coliseum Dr";"Hampton";"VA"
4085;"Rappahannock General Hospital";"101 Harris Rd";"Kilmarnock";"VA"
4086;"Bon Secours Mary Immaculate Hospital";"2 Bernardine Dr";"Newport News";"VA"
4087;"Riverside Regional Medical Center";"500 J Clyde Morris Blvd";"Newport News";"VA"
4088;"Riverside Walter Reed Hospital";"7519 Hospital Dr";"Gloucester";"VA"
4089;"Bon Secours Depaul Medical Center";"150 Kingsley Ln";"Norfolk";"VA"
4090;"Children's Hospital of the Kings's Daughters";"601 Childrens Ln";"Norfolk";"VA"
4091;"Sentara Leigh Hospital";"830 Kempsville Rd";"Norfolk";"VA"
4092;"Sentara Norfolk General Hospital";"600 Gresham Dr";"Norfolk";"VA"
4093;"Bon Secours Maryview Medical Center";"3636 High St";"Portsmouth";"VA"
